"customFlowLabel","deviceChosen","scanCompletedAt","severity","issueId","issueDescription","wcagConformance","url","pageTitle","context","howToFix","axeImpact","xpath","learnMore"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","heading-order","Ensure the order of headings is semantically correct","cat.semantics,best-practice","https://www.va.gov/hines-health-care/programs/electronic-health-record-modernization/","Electronic Health Record Modernization | VA Hines Health Care | Veterans Affairs","<h4>The three major goals of the EHRM program are to:</h4>","Fix any of the following:
  Heading order invalid","moderate","h4","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/million-veteran-program-returns-to-erie"" text=""Million Veteran Program Returns to Erie""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(1) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/erie-va-medical-center-seeks-volunteer-drivers"" text=""Erie VA Medical Center Seeks Volunteer Drivers""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(2) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/erie-va-medical-center-hosts-veteran-resource-fairs"" text=""Erie VA Medical Center Hosts Veteran Resource Fairs""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(3) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/erie-va-medical-center-hosts-veteran-town-hall-0"" text=""Erie VA Medical Center Hosts Veteran Town Hall""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(4) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/annual-veterans-day-parade-announced"" text=""Annual Veterans Day Parade Announced""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(5) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/erie-va-medical-center-honored-for-excellence-in-sustainability"" text=""Erie VA Medical Center Honored for Excellence in Sustainability""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(6) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/erie-va-medical-center-hosts-veteran-town-hall"" text=""Erie VA Medical Center Hosts Veteran Town Hall""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(7) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg"">","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(8) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/no-cost-va-flu-shots-for-eligible-veterans-0"" text=""No-Cost VA Flu Shots for Eligible Veterans""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(9) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/erie-health-care/news-releases/page-3/","News Releases | VA Erie Health Care | Veterans Affairs","<h2 class=""vads-u-margin-bottom--1p5 vads-u-font-size--md medium-screen:vads-u-font-size--lg""><va-link href=""/erie-health-care/news-releases/no-cost-va-flu-shots-for-eligible-veterans"" text=""No-Cost VA Flu Shots for Eligible Veterans""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(10) > section > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/five-reasons-to-attend-va-illianas-vetfest-2024"" text=""Five reasons to attend VA Illianaâ€™s VetFest 2024""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(1) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5"">","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(2) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/va-illiana-honors-juneteenth-national-independence-day"" text=""VA Illiana honors Juneteenth National Independence Day""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(3) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/telepain-changing-lives-empowering-veterans"" text=""TelePain: Changing Lives, Empowering Veterans""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(4) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/building-community-from-a-distance"" text=""Building Community from a Distance""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(5) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/eat-a-variety-of-foods-from-all-food-groups"" text=""Eat a variety of foods from all food groups""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(6) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5"">","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(7) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5"">","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(8) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/illiana-health-care/stories/driving-veterans-why-volunteer"" text=""Driving Veterans: Why Volunteer?""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(9) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/illiana-health-care/stories/","Stories | VA Illiana Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5"">","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(10) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/indiana-health-care/pharmacy/","Pharmacy | VA Indiana Health Care | Veterans Affairs","<h3 id="""">&nbsp;</h3>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","h3:nth-child(13)","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/indiana-health-care/pharmacy/","Pharmacy | VA Indiana Health Care | Veterans Affairs","<h3 id=""-1"">&nbsp;</h3>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","#-\31 ","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","heading-order","Ensure the order of headings is semantically correct","cat.semantics,best-practice","https://www.va.gov/indiana-health-care/pharmacy/","Pharmacy | VA Indiana Health Care | Veterans Affairs","<h4>Pharmacy support</h4>","Fix any of the following:
  Heading order invalid","moderate","h4","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Must Fix","aria-dialog-name","Ensure every ARIA dialog and alertdialog node has an accessible name","cat.aria,best-practice","https://www.va.gov/forms/40-0895-15/","About VA Form VA40-0895-15 | Veterans Affairs","<div aria-modal=""true"" role=""dialog"" aria-labelledby=""sidebar_header"">","Fix any of the following:
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","serious","div[aria-modal=""true""]","https://dequeuniversity.com/rules/axe/4.11/aria-dialog-name?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/sioux-falls-health-care/stories/page-3/","Stories | VA Sioux Falls Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/sioux-falls-health-care/stories/thrive-a-whole-health-program-for-veterans-well-being"" text=""Thrive: A Whole health program for Veteran's well-being""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(1) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/sioux-falls-health-care/stories/page-3/","Stories | VA Sioux Falls Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/sioux-falls-health-care/stories/influenza-season-is-upon-us"" text=""Influenza season is upon us""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(2) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/sioux-falls-health-care/stories/page-3/","Stories | VA Sioux Falls Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/sioux-falls-health-care/stories/women-veterans-whole-health-retreat"" text=""Women Veterans Whole Health retreat""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(3) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
"None","Desktop","2026-01-15T14:21:57.022Z","Good to Fix","empty-heading","Ensure headings have discernible text","cat.name-role-value,best-practice","https://www.va.gov/sioux-falls-health-care/stories/page-3/","Stories | VA Sioux Falls Health Care | Veterans Affairs","<h2 class=""vads-u-margin-top--0 vads-u-font-size--md tablet:vads-u-font-size--lg tablet:vads-u-margin-bottom--0p5""><va-link href=""/sioux-falls-health-care/stories/health-impacts-of-chronic-stress-and-how-to-manage"" text=""Health impacts of chronic stress and how to manage""></va-link></h2>","Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","minor","li:nth-child(4) > .vads-u-padding-x--0.vads-u-margin-bottom--3.tablet\:vads-u-margin-bottom--4 > .vads-grid-row > .tablet\:vads-grid-col-8.tablet\:vads-u-padding-right--3 > h2","https://dequeuniversity.com/rules/axe/4.11/empty-heading?application=playwright"
